dwc:taxonID	dwc:parentNameUsageID	dwc:acceptedNameUsageID	dwc:originalNameUsageID	dwc:scientificNameID	dwc:datasetID	dwc:taxonomicStatus	dwc:taxonRank	dwc:scientificName	dwc:scientificNameAuthorship	col:notho	dwc:genericName	dwc:infragenericEpithet	dwc:specificEpithet	dwc:infraspecificEpithet	dwc:cultivarEpithet	dwc:nameAccordingTo	dwc:namePublishedIn	dwc:nomenclaturalCode	dwc:nomenclaturalStatus	dwc:taxonRemarks	dcterms:references
7ef69f90-c7f7-407f-86f4-6395886342c2		4f9c4dd1-09c0-4c11-8bdb-783ee34ed36d		7ef69f90-c7f7-407f-86f4-6395886342c2		ambiguous synonym	species	Nepticula latifasciella Chambers in Hayden, 1878	Chambers in Hayden, 1878		Nepticula		latifasciella				Wilkinson C, Scoble MJ. The Nepticulidae (Lepidoptera) of Canada. Memoirs of the Entomological Society of Canada 111: 1-129. doi: 10.4039/entm111107fv. (1979).	ICZN			
c9effd1b-ac02-4c44-9c58-dfc4f577b4bb		0d93e55d-cc3f-4369-a9e1-0f332adb6b26		c9effd1b-ac02-4c44-9c58-dfc4f577b4bb		synonym	species	Nepticula confusella Wood & Walsingham, 1894	Wood & Walsingham, 1894		Nepticula		confusella				Wood JH, Walsingham L. Nepticula confusella, a new birch-mining species. Entomologist's Monthly Magazine 30: 272-273. (1894).	ICZN			
2aebec83-a1c7-420e-974f-ed13b74dc3ab		0d5613e3-f575-4632-9713-2031314181b8		2aebec83-a1c7-420e-974f-ed13b74dc3ab		synonym	species	Stigmella kumatai Kemperman & Wilkinson, 1985	Kemperman & Wilkinson, 1985		Stigmella		kumatai				Puplesis R. The Nepticulidae of eastern Europe and Asia. Western, central and eastern parts. Backhuys Publishers, Leiden: 290 pp. (1994).	ICZN			
7fe2c2a8-76d4-46db-adba-95caa5fa78b2		0cad2ba3-0442-4dd0-96f6-fdeb8aa716e6		7fe2c2a8-76d4-46db-adba-95caa5fa78b2		synonym	species	Nepticula caliginosa Meyrick, 1921	Meyrick, 1921		Nepticula		caliginosa				Meyrick E. Descriptions of South African Micro-Lepidoptera. Annals of the Transvaal Museum 8: 49-148. (1921).	ICZN			
8d0c62c4-2a9d-4c30-adda-a9ee989bacfa		0a7553ec-f785-4716-b905-a0f64bb4c8eb		8d0c62c4-2a9d-4c30-adda-a9ee989bacfa		synonym	species	Stigmella japonica Kemperman & Wilkinson, 1985	Kemperman & Wilkinson, 1985		Stigmella		japonica				Puplesis R. The Nepticulidae of eastern Europe and Asia. Western, central and eastern parts. Backhuys Publishers, Leiden: 290 pp. (1994).	ICZN			
8725bdf2-7522-41c2-9a43-4b1254f1a261		0aa73f7c-76f9-4933-9f3a-0955c934b503		8725bdf2-7522-41c2-9a43-4b1254f1a261		synonym	species	Nepticula progonopis Meyrick, 1921	Meyrick, 1921		Nepticula		progonopis				Meyrick E. Notes and descriptions of New Zealand Lepidoptera. Transactions and Proceedings of the New Zealand Institute 53: 334-336. (1921).	ICZN			
8ba8d3d4-2380-4f03-a529-a7d6b70d4053		08a30d55-61c0-4138-9f37-c930c89c1de0		8ba8d3d4-2380-4f03-a529-a7d6b70d4053		synonym	species	Nepticula flavipedella Braun, 1914	Braun, 1914		Nepticula		flavipedella				Braun AF. Notes on North American species of Nepticula with description of new species (Lepidoptera). Canadian Entomologist 46: 17-24. (1914).	ICZN			
7293a949-d130-4288-bb38-7c956f5387f9		0774ee79-96ea-48e7-9e79-b1ee8865700c		7293a949-d130-4288-bb38-7c956f5387f9		synonym	species	Nepticula sophorae Hudson, 1939	Hudson, 1939		Nepticula		sophorae				Hudson GV. A supplement to The Butterflies and Moths of New Zealand. Ferguson & Osborn, Wellington: [iv,] 387-481, 310 pls. pp. (1939).	ICZN			
fb28c045-630f-4054-b65f-f461500a45ea		08715d26-5514-43e0-8c73-0737c0f0d4b5		fb28c045-630f-4054-b65f-f461500a45ea		synonym	species	Nepticula resplendensella Chambers, 1875b	Chambers, 1875b		Nepticula		resplendensella				Chambers VT. Tineina of the Central United States. Cincinnati Quarterly Journal of Science 2: 97-121. (1875).	ICZN			
386bbc10-5bfd-4870-9e1b-c40543e7c4f7		060ca3d1-fafd-4388-b937-c1c8e6f22ba4		386bbc10-5bfd-4870-9e1b-c40543e7c4f7		synonym	species	Nepticula erechtitus Watt, 1924	Watt, 1924		Nepticula		erechtitus				Watt MN. The leaf-mining insects of New Zealand: Part 5. The genus Nepticula (Lepidoptera), and the Agromyzidae (Diptera) continued, and Gracilaria selenites Meyr. (Lepidoptera). Transactions and Proceedings of the New Zealand Institute 55: 674-687. (1924).	ICZN			
711a2e7d-30fe-4ef0-90f9-9474d17ec992		060ca3d1-fafd-4388-b937-c1c8e6f22ba4		711a2e7d-30fe-4ef0-90f9-9474d17ec992		synonym	species	Nepticula ogygia Meyrick, 1889	Meyrick, 1889		Nepticula		ogygia				Meyrick E. Descriptions of New Zealand Micro-Lepidoptera. Transactions and Proceedings of the New Zealand Institute 21: 154-188. (1889).	ICZN			
bd81dc88-33a3-40a5-816c-f011e17ce980		060ca3d1-fafd-4388-b937-c1c8e6f22ba4		bd81dc88-33a3-40a5-816c-f011e17ce980		synonym	species	Stigmella erechtitus (Watt, 1924) Dugdale, 1988	(Watt, 1924) Dugdale, 1988		Stigmella		erechtitus				Watt MN. The leaf-mining insects of New Zealand: Part 5. The genus Nepticula (Lepidoptera), and the Agromyzidae (Diptera) continued, and Gracilaria selenites Meyr. (Lepidoptera). Transactions and Proceedings of the New Zealand Institute 55: 674-687. (1924).	ICZN			
cc5b7bbc-cfcc-446b-9687-cc84f6ea36d3		0743e08d-ea14-42d2-b061-344c45c557ac		cc5b7bbc-cfcc-446b-9687-cc84f6ea36d3		synonym	species	Nepticula geimontani Klimesch, 1940	Klimesch, 1940		Nepticula		geimontani				Klimesch J. Beschreibung einiger neuer Nepticula-Arten (Lep., Nepticulidae). Zeitschrift des Wiener Entomologen-Vereines 25: 89-94. (1940).	ICZN			
a46f25e5-86c6-411c-8a64-2c2cb932912c		01f2019a-46c0-488f-994f-955228ea348c		a46f25e5-86c6-411c-8a64-2c2cb932912c		synonym	species	Nepticula polydoxa Meyrick, 1911	Meyrick, 1911		Nepticula		polydoxa				Meyrick E. Descriptions of Indian Micro-Lepidoptera, 14. Journal of the Bombay Natural History Society 21: 104-131. (1911).	ICZN			
ff7f3b89-ff38-465c-91a3-84bb051b245f		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		ff7f3b89-ff38-465c-91a3-84bb051b245f		synonym	species	Stigmella castanella (Stainton, 1859) Gerasimov, 1952	(Stainton, 1859) Gerasimov, 1952		Stigmella		castanella				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
0a6a51ce-cd4c-4915-b8fd-df50f6cd4277		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		0a6a51ce-cd4c-4915-b8fd-df50f6cd4277		synonym	species	Nepticula turicella Herrich-Schäffer, 1855	Herrich-Schäffer, 1855		Nepticula		turicella				Carolsfeld-Krausé AG. Some remarks on the synonymy of the Fagus feeding Nepticulae (Nepticulidae, Lepidoptera). Entomologiske Meddelelser 25: 299-310, figs. 291-296. (1949).	ICZN			
170dd537-e2b3-4507-afcd-314bcfeb247d		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		170dd537-e2b3-4507-afcd-314bcfeb247d		synonym	species	Nepticula turicensis Frey, 1856	Frey, 1856		Nepticula		turicensis				Frey H. Die Tineen und Pterophoren der Schweiz. Meyer & Zeller, Zürich: xii+430 pp. (1856).	ICZN			
4413349d-f46b-452c-99ec-97dabe3a1cf5		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		4413349d-f46b-452c-99ec-97dabe3a1cf5		synonym	species	Nepticula castanella Stainton, 1859	Stainton, 1859		Nepticula		castanella				Stainton HT. A new Nepticula. Entomologist's Weekly Intelligencer 5: 123. (1859).	ICZN			
78651698-6e02-49a4-b1e1-95dfa25962b2		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		78651698-6e02-49a4-b1e1-95dfa25962b2		synonym	species	Stigmella turicella (Herrich-Schäffer, 1855) Fletcher et al., 1945	(Herrich-Schäffer, 1855) Fletcher et al., 1945		Stigmella		turicella				Herrich-Schäffer GAW. Systematische Bearbeitung der Schmetterlinge von Europa, zugleich als Text, Revision und Supplement zu Jakob Hübner's Sammlung europäischer Schmetterlinge, 5, Die Schaben und Federmotten. G. J. Manz, Regensburg, 289-394. (1855).	ICZN			
13350f5c-438c-44ce-aaa2-2eb6c7580431		05ec06b8-7413-4f4c-b1dd-dbf6ba4fdba7		13350f5c-438c-44ce-aaa2-2eb6c7580431		synonym	species	Nepticula tityrella Stainton, 1854	Stainton, 1854		Nepticula		tityrella				Stainton HT. Insecta Brittanica. Lepidoptera: Tineina. Lovell Reeve, London., London: viii, 313 pp. doi: 10.5962/bhl.title.9558. (1854).	ICZN			
9e3d7b6a-7a86-436e-8ba8-c7caf89ec964		fe84933b-9c3a-4a61-9e24-9ffa022ae3eb		9e3d7b6a-7a86-436e-8ba8-c7caf89ec964		synonym	species	Nepticula porphyreuta Meyrick, 1917	Meyrick, 1917		Nepticula		porphyreuta				Meyrick E. Descriptions of South African Micro-Lepidoptera. Annals of the South African Museum 17: 1-21. (1917).	ICZN			
07ab23f6-3a1a-4069-be2f-19535b923233		f5c8498a-0ad7-4e04-810a-12f9bf9b4be7		07ab23f6-3a1a-4069-be2f-19535b923233		synonym	species	Nepticula mandingella Gustafsson, 1972	Gustafsson, 1972		Nepticula		mandingella				Gustafsson B. Three new species of Nepticula from Gambia (Lep. Nepticulidae). Entomologisk Tidskrift 93: 156-159. (1972).	ICZN			
d753e890-70ea-4336-b25b-7217f61524a4		f5c8498a-0ad7-4e04-810a-12f9bf9b4be7		d753e890-70ea-4336-b25b-7217f61524a4		synonym	species	Nepticula wollofella Gustafsson, 1972	Gustafsson, 1972		Nepticula		wollofella				Gustafsson B. Three new species of Nepticula from Gambia (Lep. Nepticulidae). Entomologisk Tidskrift 93: 156-159. (1972).	ICZN			
a8640d79-dc76-47c6-9af1-da18cc70be07		f5c8498a-0ad7-4e04-810a-12f9bf9b4be7		a8640d79-dc76-47c6-9af1-da18cc70be07		synonym	species	Stigmella mandingella (Gustafsson, 1972) Diškus et al., 2003	(Gustafsson, 1972) Diškus et al., 2003		Stigmella		mandingella				Diškus A, Puplesis R. Catalogue of the world Nepticuloidea & Tischerioidea. In: Puplesis R, Diškus A (Eds) Nepticuloidea ir Tischerioidea (Lepidoptera) pasaulio ir lietuvos faunoje The Nepticuloidea & Tischerioidea (Lepidoptera) - a global review, with strategic regional revisions. Lutute publishers, Kaunas, 318-436. (2003).	ICZN			
565d7eae-26c7-49c9-916c-f51aac96750d		f2fc484e-afa5-4426-b102-bc18f18da3bc		565d7eae-26c7-49c9-916c-f51aac96750d		synonym	species	Nepticula rhamnicola Braun, 1916	Braun, 1916		Nepticula		rhamnicola				Braun AF. Nepticula rhamnicola nom. nov. Entomological News 27: 56. (1916).	ICZN			
51052f29-7760-4401-8de1-42f0ce206a8f		f2fc484e-afa5-4426-b102-bc18f18da3bc		51052f29-7760-4401-8de1-42f0ce206a8f		ambiguous synonym	species	Nepticula rhamnella Braun, 1912	Braun, 1912		Nepticula		rhamnella				Braun AF. Notes on North American species of Nepticula, with descriptions of new species (Lepidoptera). Journal of the Cincinnati Society of Natural History 21: 84-101. (1912).	ICZN			
7702a436-3a23-43a9-ad26-18ae5623129a		f48d18bc-fe3d-4cf0-87e1-df73f787723d		7702a436-3a23-43a9-ad26-18ae5623129a		synonym	species	Nepticula oriastra Meyrick, 1917	Meyrick, 1917		Nepticula		oriastra				Meyrick E. Descriptions of New Zealand Lepidoptera. Transactions and Proceedings of the New Zealand Institute 49: 245-247. (1917).	ICZN			
7ba3a34d-6fb6-4836-a90b-b26cbebeefb4		f4a9fe60-9591-479f-9bf1-e3da34b39084		7ba3a34d-6fb6-4836-a90b-b26cbebeefb4		synonym	species	Nepticula ilicifoliella Mendes, 1918	Mendes, 1918		Nepticula		ilicifoliella				Mendes C. Lepidopteros de Salamanca. Brotéria Serie Zoológica 16: 111-129. (1918).	ICZN			
6a75dba9-9772-415d-b1af-76749726b475		f4d5a93b-9420-4c00-8502-2548f751e8ae		6a75dba9-9772-415d-b1af-76749726b475		synonym	species	Nepticula tricentra Meyrick, 1889	Meyrick, 1889		Nepticula		tricentra				Meyrick E. Descriptions of New Zealand Micro-Lepidoptera. Transactions and Proceedings of the New Zealand Institute 21: 154-188. (1889).	ICZN			
d648357f-f508-4d42-a74b-e6ff6fe0a382		574082cc-b655-4b0e-86ae-a0dfa741df2a		d648357f-f508-4d42-a74b-e6ff6fe0a382		synonym	species	Stigmella fruticosella (Müller-Rutz in Vorbrodt & Müller-Rutz, 1914) Gerasimov, 1952	(Müller-Rutz in Vorbrodt & Müller-Rutz, 1914) Gerasimov, 1952		Stigmella		fruticosella				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
d60be395-201a-430a-9604-ce1ffbb1d56d		574082cc-b655-4b0e-86ae-a0dfa741df2a		d60be395-201a-430a-9604-ce1ffbb1d56d		synonym	species	Nepticula gei Wocke, 1871	Wocke, 1871		Nepticula		gei				Wocke M. II. Microlepidoptera. In: Staudinger O, Wocke M (Eds) Catalog der Lepidopteren des europäischen Faunengebiets, II Microlepidoptera Catalogue ou enumération méthodique des lépidoptères qui habitent le terroire de la faune Européenne,II Microlepidoptera. O. Staudinger & Hermann. (1871).	ICZN			
d0117bf2-d215-4034-bb24-4a293a204477		574082cc-b655-4b0e-86ae-a0dfa741df2a		d0117bf2-d215-4034-bb24-4a293a204477		synonym	species	Nepticula albicomella Heinemann & Wocke, [1876]	Heinemann & Wocke, [1876]		Nepticula		albicomella				Heinemann H von, Wocke MF. Die Schmetterlinge Deutschlands und der Schweiz. Zweite Abtheilung. Kleinschmetterlinge. Band 2. Die Motten und Federmotten. Heft 2. C. A. Schwetke und Sohn, Braunschweig: 389-825, v-vi, tabelle 381-102 pp. ([1876]).	ICZN			
1d1fab67-f663-4015-8f77-eea85333a6d8		574082cc-b655-4b0e-86ae-a0dfa741df2a		1d1fab67-f663-4015-8f77-eea85333a6d8		synonym	species	Stigmella gei (Wocke, 1871) Gerasimov, 1952	(Wocke, 1871) Gerasimov, 1952		Stigmella		gei				Gerasimov AM. Nasekomye Cheshuekrylye. I, 2, Gusenicy 1. Zoological Institute, Academy of Sciences USSR, Moskva, Leningrad, Fauna SSSR N.S. 56: 1-338 pp. (1952).	ICZN			
27e8006a-e9e6-4ebe-847e-dbf76a872bc6		574082cc-b655-4b0e-86ae-a0dfa741df2a		27e8006a-e9e6-4ebe-847e-dbf76a872bc6		synonym	species	Nepticula fragariella Heinemann, 1862	Heinemann, 1862		Nepticula		fragariella				Heinemann H von. Einige Bemerkungen über die Arten der Gattung Nepticula. Wiener Entomologische Monatschrift 6: 237-268. (1862).	ICZN			
389eea5d-0014-4441-a2d8-8fbee966493d		574082cc-b655-4b0e-86ae-a0dfa741df2a		389eea5d-0014-4441-a2d8-8fbee966493d		synonym	species	Microsetia aurella (Fabricius, 1775) Stephens, 1834	(Fabricius, 1775) Stephens, 1834		Microsetia		aurella				Stephens JF. Illustrations of British Entomology, or, a synopsis of indigenous insects: containing their generic and specific distinctions; with an account of their metamorphoses, times of appearance, localities, food and economy as far as practicable. Haustellata 4. Baldwin and Cradock, London: 433, pls 433-441 pp. (1834).	ICZN			
4a211bac-4550-4cd5-a658-948ebdae7fbb		574082cc-b655-4b0e-86ae-a0dfa741df2a		4a211bac-4550-4cd5-a658-948ebdae7fbb		synonym	species	Nepticula fruticosella Müller-Rutz in Vorbrodt & Müller-Rutz, 1914	Müller-Rutz in Vorbrodt & Müller-Rutz, 1914		Nepticula		fruticosella				Vorbrodt K, Müller-Rutz J. Die Schmetterlinge der Schweiz, II. Band. Wyss, Bern, 2: 726 pp. doi: http://dx.doi.org/10.5962/bhl.title.37847. (1914).	ICZN			
7c9b0fd2-4078-4200-9846-97cd9839d7c0		574082cc-b655-4b0e-86ae-a0dfa741df2a		7c9b0fd2-4078-4200-9846-97cd9839d7c0		synonym	species	Nepticula aurella (Fabricius, 1775) Heyden, 1843	(Fabricius, 1775) Heyden, 1843		Nepticula		aurella				Fabricius JC. Systema entomologiae, sistens Insectorum Classes, Ordines, Genera, Species. Kortii, Flensburgi et Lipsiae: 832 pp. (1775).	ICZN			
9b14b609-b0e1-4689-9a39-bd60676b589c		574082cc-b655-4b0e-86ae-a0dfa741df2a		9b14b609-b0e1-4689-9a39-bd60676b589c		synonym	species	Tinea aurella Fabricius, 1775	Fabricius, 1775		Tinea		aurella				Fabricius JC. Systema entomologiae, sistens Insectorum Classes, Ordines, Genera, Species. Kortii, Flensburgi et Lipsiae: 832 pp. (1775).	ICZN			
9cfb38f8-f17d-4967-9d2a-ccde703799fe		574082cc-b655-4b0e-86ae-a0dfa741df2a		9cfb38f8-f17d-4967-9d2a-ccde703799fe		synonym	species	Stigmella nitens (Fologne, 1862) Vári, 1944	(Fologne, 1862) Vári, 1944		Stigmella		nitens				Fologne E. Observations sur quelques Lépidoptères en Belgique. Annales de la Société Entomologique Belge 6: 161-169, pl. 162. (1862).	ICZN			
911fc0ab-26e3-4fd7-837e-9e8b000746fe		574082cc-b655-4b0e-86ae-a0dfa741df2a		911fc0ab-26e3-4fd7-837e-9e8b000746fe		synonym	species	Stigmella fragariella (Heinemann, 1862) Vári, 1944	(Heinemann, 1862) Vári, 1944		Stigmella		fragariella				Heinemann H von. Einige Bemerkungen über die Arten der Gattung Nepticula. Wiener Entomologische Monatschrift 6: 237-268. (1862).	ICZN			
b3b8d00b-dc7f-404b-b81d-5ab4bfbdca76		574082cc-b655-4b0e-86ae-a0dfa741df2a		b3b8d00b-dc7f-404b-b81d-5ab4bfbdca76		synonym	species	Nepticula nitens Fologne, 1862	Fologne, 1862		Nepticula		nitens				Klimesch J. Beiträge zur Kenntris der Nepticulidae (Lep., Monotrysia) 1. Die Futterpflanzen der Nahrungsrassen der Stigmella aurella (F.) in Oberösterreich. 2. Stigmella tormentillella (H.S.) und verwandte Arten in den Ostalpen. Zeitschrift der Arbeitsgemeinschaft Österreichischer Entomologen 32: 113-128. (1981).	ICZN			
12cea8f4-3e25-4ab1-b3b1-377df2258bf5		573fd633-19a0-4a18-a5a4-673f87712f39		12cea8f4-3e25-4ab1-b3b1-377df2258bf5		synonym	species	Nepticula rhoifoliella Braun, 1912	Braun, 1912		Nepticula		rhoifoliella				Braun AF. Notes on North American species of Nepticula, with descriptions of new species (Lepidoptera). Journal of the Cincinnati Society of Natural History 21: 84-101. (1912).	ICZN			
2c75c26f-a93c-4549-abdb-82fbd0b5b2d8		54880b42-d214-4010-be93-12bda81cdcaf		2c75c26f-a93c-4549-abdb-82fbd0b5b2d8		synonym	species	Nepticula ulmiphaga Preissecker, 1942	Preissecker, 1942		Nepticula		ulmiphaga				Preissecker F. Zwei neue Nepticula-Arten aus dem Gebiete des heutigen Reichsgaues Wien. Zeitschrift des Wiener Entomologen-Vereines 27: 208-211. (1942).	ICZN			
6d8b1cee-7339-473e-8410-c201874db506		54880b42-d214-4010-be93-12bda81cdcaf		6d8b1cee-7339-473e-8410-c201874db506		synonym	species	Nepticula gracilivora Skala, 1942	Skala, 1942		Nepticula		gracilivora				Skala H. Falter von Haid und anderes. Zeitschrift des Wiener Entomologen-Vereines 27: 5-7. (1942).	ICZN			
6d283a95-fb36-4f7d-824b-1007694c7fc2		5afcd236-00d9-48f1-9cb7-21fb41322745		6d283a95-fb36-4f7d-824b-1007694c7fc2		synonym	species	Nepticula neodora Meyrick, 1918	Meyrick, 1918		Nepticula		neodora				Meyrick E. Exotic Microlepidoptera. Exotic Microlepidoptera 2: 161-192. (1918).	ICZN			
5ef45594-51ef-4d39-adf3-10e667dfbd0a		0f9fa79c-3fd0-4004-9c7b-d7c272cedb7d		5ef45594-51ef-4d39-adf3-10e667dfbd0a		synonym	species	Stigmella quercifaga Kemperman & Wilkinson, 1985	Kemperman & Wilkinson, 1985		Stigmella		quercifaga				Nieukerken EJ van, Liu Y. Nepticulidae (Lepidoptera) in China, 1. Introduction and Stigmella Schrank feeding on Fagaceae. Tijdschrift voor Entomologie 143: 145-181. doi: 10.1163/22119434-99900042. (2000).	ICZN			
3bb83e68-a462-4a4f-b1ed-2f94501357cb		1100957d-38f1-43a0-9273-993b5482d500		3bb83e68-a462-4a4f-b1ed-2f94501357cb		synonym	species	Nepticula castaneaefoliella Chambers, 1875b	Chambers, 1875b		Nepticula		castaneaefoliella				Chambers VT. Tineina of the Central United States. Cincinnati Quarterly Journal of Science 2: 97-121. (1875).	ICZN			
993dc8aa-817c-445a-8735-9a6f289ea048		5160b98b-3c97-47f0-9284-f0c542210c58		993dc8aa-817c-445a-8735-9a6f289ea048		synonym	species	Nepticula maculosella Chambers, 1880a	Chambers, 1880a		Nepticula		maculosella				Chambers VT. Descriptions of some new Tineina, with notes on a few old species. Journal of the Cincinnati Society of Natural History 2: 179-194. (1880).	ICZN			
a407be3d-f62e-4b61-8548-1755f36526a2		5160b98b-3c97-47f0-9284-f0c542210c58		a407be3d-f62e-4b61-8548-1755f36526a2		synonym	species	Nepticula nigriverticella Chambers, 1875b	Chambers, 1875b		Nepticula		nigriverticella				Chambers VT. Tineina of the Central United States. Cincinnati Quarterly Journal of Science 2: 97-121. (1875).	ICZN			
46cd0416-9d00-465a-9d09-20004624422e		65e2b630-a58d-4666-a2ea-951c380ba351		46cd0416-9d00-465a-9d09-20004624422e		synonym	species	Nepticula pyrellicola Klimesch, 1978	Klimesch, 1978		Nepticula		pyrellicola				Klimesch J. Beitrag zur Kenntnis der Nepticulidenfauna von Anatolien und der Insel Rhodos (Lepidoptera, Nepticulidae). Tijdschrift voor Entomologie 121: 239-278. doi: http://biostor.org/reference/49889. (1978).	ICZN			
63623c9c-1cfd-4789-8dba-8ad73daf09c6		663f9efe-bb6f-4738-8455-036e8fd2bc66		63623c9c-1cfd-4789-8dba-8ad73daf09c6		synonym	species	Nepticula perplexa Janse, 1948	Janse, 1948		Nepticula		perplexa				Janse AJT. Nepticulidae (Stigmellidae). The Moths of South Africa 4: 149-185, plates 182-194. (1948).	ICZN			
02dd2105-d13b-4a8a-9dd0-7f711e4184ee		6663587e-5afa-4311-86e0-b66bf99298c4		02dd2105-d13b-4a8a-9dd0-7f711e4184ee		synonym	species	Nepticula oligosperma Meyrick, 1934	Meyrick, 1934		Nepticula		oligosperma				Meyrick E. Exotic Microlepidoptera. Exotic Microlepidoptera 4: 449-480. (1934).	ICZN			
e368caba-8ac3-4d81-8a02-f512af2d2b7f		6c158620-f164-4461-b9b1-a54042fa4d97		e368caba-8ac3-4d81-8a02-f512af2d2b7f		synonym	species	Nepticula cerea Braun, 1917	Braun, 1917		Nepticula		cerea				Braun AF. Nepticulidae of North America. Transactions of the American Entomological Society 43: 155-209, pls. 155-158. (1917).	ICZN			
bb96a379-821f-4e11-a142-7176953cab54		6a6402ca-ac85-4539-9a70-f4ca8d41d68b		bb96a379-821f-4e11-a142-7176953cab54		synonym	species	Nepticula quercicastanella Chambers, 1873	Chambers, 1873		Nepticula		quercicastanella				Chambers VT. Micro-lepidoptera. Canadian Entomologist 5: 124-128. (1873).	ICZN			
2faba943-389d-4406-b934-cfe9402dd3c3		6a6402ca-ac85-4539-9a70-f4ca8d41d68b		2faba943-389d-4406-b934-cfe9402dd3c3		synonym	species	Nepticula fuscocapitella Chambers, 1873	Chambers, 1873		Nepticula		fuscocapitella				Chambers VT. Micro-lepidoptera. Canadian Entomologist 5: 124-128. (1873).	ICZN			
467a280f-b26f-4e79-a569-a11b76990737		6a6402ca-ac85-4539-9a70-f4ca8d41d68b		467a280f-b26f-4e79-a569-a11b76990737		synonym	species	Nepticula saginella Clemens, 1861	Clemens, 1861		Nepticula		saginella				Clemens B. Micro-Lepidopterous larvae. Notes on a few species, the imagos of which are probably undescribed. Proceedings of the Entomological Society of Philadelphia 1: 75-87. (1861).	ICZN			
068f4a76-07b6-4e9a-b913-88776fc367a7		6b8693d2-fd7a-4262-81dd-79266c268f4e		068f4a76-07b6-4e9a-b913-88776fc367a7		synonym	species	Nepticula panconista Meyrick, 1920	Meyrick, 1920		Nepticula		panconista				Meyrick E. Descriptions of South African Micro-Lepidoptera. Annals of the South African Museum 17: 273-318. (1920).	ICZN			
